Idő,Eseménykörnyezet,Összetevő,Esemény neve,Leírás,Eredet,IP-cím,Idő_dt,user_id,tetel_id,Uj_oszlop,hónap,hét,nap,óra,Munka_típus,lokacio,Munka_3utas,Tantervi_hét,Tantervi_hét_szám
"2025. március 26., 09:51:11",Teszt: Elmélet1,Biztonságos vizsgaböngésző hozzáférési szabályai,A teszthez való hozzáférést megakadályozták,The user with id '113542' has been prevented from accessing quiz with id '582943' by the Safe Exam Browser access plugin. The reason was 'Érvénytelen SEB konfigurációs kulcs'. Expected config key: 'f7fb1980f46d3b4fbd8c023499e74adee76e83b15a9509123b0b7ba473f82542'. Received config key: ''. Received browser exam key: ''.,web,146.110.90.18,2025-03-26 09:51:11,113542,,Szamonkeres,3,13,26,9,Órai,Egyetemen,Órai – számonkérés,Ismeretlen,
"2025. március 26., 09:51:11",Teszt: Elmélet1,Teszt,Megtekintett kurzusmodul,The user with id '113542' viewed the 'quiz' activity with course module id '1503059'.,web,146.110.90.18,2025-03-26 09:51:11,113542,,Szamonkeres,3,13,26,9,Órai,Egyetemen,Órai – számonkérés,Ismeretlen,
"2025. március 26., 09:51:07",Teszt: Elmélet1,Biztonságos vizsgaböngésző hozzáférési szabályai,A teszthez való hozzáférést megakadályozták,The user with id '113542' has been prevented from accessing quiz with id '582943' by the Safe Exam Browser access plugin. The reason was 'Érvénytelen SEB konfigurációs kulcs'. Expected config key: 'f7fb1980f46d3b4fbd8c023499e74adee76e83b15a9509123b0b7ba473f82542'. Received config key: ''. Received browser exam key: ''.,web,146.110.90.18,2025-03-26 09:51:07,113542,,Szamonkeres,3,13,26,9,Órai,Egyetemen,Órai – számonkérés,Ismeretlen,
"2025. március 26., 09:51:07",Teszt: Elmélet1,Teszt,Megtekintett kurzusmodul,The user with id '113542' viewed the 'quiz' activity with course module id '1503059'.,web,146.110.90.18,2025-03-26 09:51:07,113542,,Szamonkeres,3,13,26,9,Órai,Egyetemen,Órai – számonkérés,Ismeretlen,
"2025. március 26., 09:51:02",Teszt: Elmélet2,Teszt,Megtekintett kurzusmodul,The user with id '113424' viewed the 'quiz' activity with course module id '1503320'.,web,146.110.80.70,2025-03-26 09:51:02,113424,,Szamonkeres,3,13,26,9,Órai,Egyetemen,Órai – számonkérés,Ismeretlen,
"2025. március 26., 09:50:56",Teszt: Elmélet2,Biztonságos vizsgaböngésző hozzáférési szabályai,A teszthez való hozzáférést megakadályozták,The user with id '113394' has been prevented from accessing quiz with id '582951' by the Safe Exam Browser access plugin. The reason was 'Érvénytelen SEB konfigurációs kulcs'. Expected config key: '25d427e6c3393bdc0d4bfb1983c8c43e0acf14aa7240b87283ee88e02972dc7a'. Received config key: ''. Received browser exam key: ''.,web,146.110.170.90,2025-03-26 09:50:56,113394,,Szamonkeres,3,13,26,9,Órai,Egyetemen,Órai – számonkérés,Ismeretlen,
"2025. március 26., 09:50:56",Teszt: Elmélet2,Biztonságos vizsgaböngésző hozzáférési szabályai,A teszthez való hozzáférést megakadályozták,The user with id '113394' has been prevented from accessing quiz with id '582951' by the Safe Exam Browser access plugin. The reason was 'Érvénytelen SEB konfigurációs kulcs'. Expected config key: '25d427e6c3393bdc0d4bfb1983c8c43e0acf14aa7240b87283ee88e02972dc7a'. Received config key: ''. Received browser exam key: ''.,web,146.110.170.90,2025-03-26 09:50:56,113394,,Szamonkeres,3,13,26,9,Órai,Egyetemen,Órai – számonkérés,Ismeretlen,
"2025. március 26., 09:50:55",Teszt: Elmélet2,Teszt,Megtekintett kurzusmodul,The user with id '113394' viewed the 'quiz' activity with course module id '1503320'.,web,146.110.170.90,2025-03-26 09:50:55,113394,,Szamonkeres,3,13,26,9,Órai,Egyetemen,Órai – számonkérés,Ismeretlen,
"2025. március 26., 09:50:54",Teszt: Elmélet2,Biztonságos vizsgaböngésző hozzáférési szabályai,A teszthez való hozzáférést megakadályozták,The user with id '113536' has been prevented from accessing quiz with id '582951' by the Safe Exam Browser access plugin. The reason was 'Érvénytelen SEB konfigurációs kulcs'. Expected config key: '25d427e6c3393bdc0d4bfb1983c8c43e0acf14aa7240b87283ee88e02972dc7a'. Received config key: ''. Received browser exam key: ''.,web,146.110.90.6,2025-03-26 09:50:54,113536,,Szamonkeres,3,13,26,9,Órai,Egyetemen,Órai – számonkérés,Ismeretlen,
"2025. március 26., 09:50:54",Teszt: Elmélet2,Biztonságos vizsgaböngésző hozzáférési szabályai,A teszthez való hozzáférést megakadályozták,The user with id '113536' has been prevented from accessing quiz with id '582951' by the Safe Exam Browser access plugin. The reason was 'Érvénytelen SEB konfigurációs kulcs'. Expected config key: '25d427e6c3393bdc0d4bfb1983c8c43e0acf14aa7240b87283ee88e02972dc7a'. Received config key: ''. Received browser exam key: ''.,web,146.110.90.6,2025-03-26 09:50:54,113536,,Szamonkeres,3,13,26,9,Órai,Egyetemen,Órai – számonkérés,Ismeretlen,
"2025. március 26., 09:50:54",Teszt: Elmélet2,Teszt,Megtekintett kurzusmodul,The user with id '113536' viewed the 'quiz' activity with course module id '1503320'.,web,146.110.90.6,2025-03-26 09:50:54,113536,,Szamonkeres,3,13,26,9,Órai,Egyetemen,Órai – számonkérés,Ismeretlen,
"2025. március 26., 09:50:54",Teszt: Elmélet2,Biztonságos vizsgaböngésző hozzáférési szabályai,A teszthez való hozzáférést megakadályozták,The user with id '113562' has been prevented from accessing quiz with id '582951' by the Safe Exam Browser access plugin. The reason was 'Érvénytelen SEB konfigurációs kulcs'. Expected config key: '25d427e6c3393bdc0d4bfb1983c8c43e0acf14aa7240b87283ee88e02972dc7a'. Received config key: ''. Received browser exam key: ''.,web,146.110.90.16,2025-03-26 09:50:54,113562,,Szamonkeres,3,13,26,9,Órai,Egyetemen,Órai – számonkérés,Ismeretlen,
"2025. március 26., 09:50:54",Teszt: Elmélet2,Biztonságos vizsgaböngésző hozzáférési szabályai,A teszthez való hozzáférést megakadályozták,The user with id '113562' has been prevented from accessing quiz with id '582951' by the Safe Exam Browser access plugin. The reason was 'Érvénytelen SEB konfigurációs kulcs'. Expected config key: '25d427e6c3393bdc0d4bfb1983c8c43e0acf14aa7240b87283ee88e02972dc7a'. Received config key: ''. Received browser exam key: ''.,web,146.110.90.16,2025-03-26 09:50:54,113562,,Szamonkeres,3,13,26,9,Órai,Egyetemen,Órai – számonkérés,Ismeretlen,
"2025. március 26., 09:50:54",Teszt: Elmélet2,Teszt,Megtekintett kurzusmodul,The user with id '113562' viewed the 'quiz' activity with course module id '1503320'.,web,146.110.90.16,2025-03-26 09:50:54,113562,,Szamonkeres,3,13,26,9,Órai,Egyetemen,Órai – számonkérés,Ismeretlen,
"2025. március 26., 09:50:54",Teszt: Elmélet2,Biztonságos vizsgaböngésző hozzáférési szabályai,A teszthez való hozzáférést megakadályozták,The user with id '107317' has been prevented from accessing quiz with id '582951' by the Safe Exam Browser access plugin. The reason was 'Érvénytelen SEB konfigurációs kulcs'. Expected config key: '25d427e6c3393bdc0d4bfb1983c8c43e0acf14aa7240b87283ee88e02972dc7a'. Received config key: ''. Received browser exam key: ''.,web,146.110.90.21,2025-03-26 09:50:54,107317,,Szamonkeres,3,13,26,9,Órai,Egyetemen,Órai – számonkérés,Ismeretlen,
"2025. március 26., 09:50:54",Teszt: Elmélet2,Biztonságos vizsgaböngésző hozzáférési szabályai,A teszthez való hozzáférést megakadályozták,The user with id '107317' has been prevented from accessing quiz with id '582951' by the Safe Exam Browser access plugin. The reason was 'Érvénytelen SEB konfigurációs kulcs'. Expected config key: '25d427e6c3393bdc0d4bfb1983c8c43e0acf14aa7240b87283ee88e02972dc7a'. Received config key: ''. Received browser exam key: ''.,web,146.110.90.21,2025-03-26 09:50:54,107317,,Szamonkeres,3,13,26,9,Órai,Egyetemen,Órai – számonkérés,Ismeretlen,
"2025. március 26., 09:50:54",Teszt: Elmélet2,Teszt,Megtekintett kurzusmodul,The user with id '107317' viewed the 'quiz' activity with course module id '1503320'.,web,146.110.90.21,2025-03-26 09:50:54,107317,,Szamonkeres,3,13,26,9,Órai,Egyetemen,Órai – számonkérés,Ismeretlen,
"2025. március 26., 09:50:53",Teszt: Elmélet1,Biztonságos vizsgaböngésző hozzáférési szabályai,A teszthez való hozzáférést megakadályozták,The user with id '113503' has been prevented from accessing quiz with id '582943' by the Safe Exam Browser access plugin. The reason was 'Érvénytelen SEB konfigurációs kulcs'. Expected config key: 'f7fb1980f46d3b4fbd8c023499e74adee76e83b15a9509123b0b7ba473f82542'. Received config key: ''. Received browser exam key: ''.,web,146.110.90.5,2025-03-26 09:50:53,113503,,Szamonkeres,3,13,26,9,Órai,Egyetemen,Órai – számonkérés,Ismeretlen,
"2025. március 26., 09:50:53",Teszt: Elmélet1,Teszt,Megtekintett kurzusmodul,The user with id '113503' viewed the 'quiz' activity with course module id '1503059'.,web,146.110.90.5,2025-03-26 09:50:53,113503,,Szamonkeres,3,13,26,9,Órai,Egyetemen,Órai – számonkérés,Ismeretlen,
"2025. március 26., 09:50:31",Teszt: Elmélet2,Biztonságos vizsgaböngésző hozzáférési szabályai,A teszthez való hozzáférést megakadályozták,The user with id '113551' has been prevented from accessing quiz with id '582951' by the Safe Exam Browser access plugin. The reason was 'Érvénytelen SEB konfigurációs kulcs'. Expected config key: '25d427e6c3393bdc0d4bfb1983c8c43e0acf14aa7240b87283ee88e02972dc7a'. Received config key: ''. Received browser exam key: ''.,web,146.110.90.22,2025-03-26 09:50:31,113551,,Szamonkeres,3,13,26,9,Órai,Egyetemen,Órai – számonkérés,Ismeretlen,
"2025. március 26., 09:50:31",Teszt: Elmélet2,Biztonságos vizsgaböngésző hozzáférési szabályai,A teszthez való hozzáférést megakadályozták,The user with id '113551' has been prevented from accessing quiz with id '582951' by the Safe Exam Browser access plugin. The reason was 'Érvénytelen SEB konfigurációs kulcs'. Expected config key: '25d427e6c3393bdc0d4bfb1983c8c43e0acf14aa7240b87283ee88e02972dc7a'. Received config key: ''. Received browser exam key: ''.,web,146.110.90.22,2025-03-26 09:50:31,113551,,Szamonkeres,3,13,26,9,Órai,Egyetemen,Órai – számonkérés,Ismeretlen,
"2025. március 26., 09:50:31",Teszt: Elmélet2,Teszt,Megtekintett kurzusmodul,The user with id '113551' viewed the 'quiz' activity with course module id '1503320'.,web,146.110.90.22,2025-03-26 09:50:31,113551,,Szamonkeres,3,13,26,9,Órai,Egyetemen,Órai – számonkérés,Ismeretlen,
"2025. március 26., 09:50:28",Teszt: Elmélet1,Biztonságos vizsgaböngésző hozzáférési szabályai,A teszthez való hozzáférést megakadályozták,The user with id '113224' has been prevented from accessing quiz with id '582943' by the Safe Exam Browser access plugin. The reason was 'Érvénytelen SEB konfigurációs kulcs'. Expected config key: 'f7fb1980f46d3b4fbd8c023499e74adee76e83b15a9509123b0b7ba473f82542'. Received config key: ''. Received browser exam key: ''.,web,146.110.137.182,2025-03-26 09:50:28,113224,,Szamonkeres,3,13,26,9,Órai,Egyetemen,Órai – számonkérés,Ismeretlen,
"2025. március 26., 09:50:28",Teszt: Elmélet1,Teszt,Megtekintett kurzusmodul,The user with id '113224' viewed the 'quiz' activity with course module id '1503059'.,web,146.110.137.182,2025-03-26 09:50:28,113224,,Szamonkeres,3,13,26,9,Órai,Egyetemen,Órai – számonkérés,Ismeretlen,
"2025. március 26., 09:50:27",Teszt: Elmélet1,Biztonságos vizsgaböngésző hozzáférési szabályai,A teszthez való hozzáférést megakadályozták,The user with id '113224' has been prevented from accessing quiz with id '582943' by the Safe Exam Browser access plugin. The reason was 'Érvénytelen SEB konfigurációs kulcs'. Expected config key: 'f7fb1980f46d3b4fbd8c023499e74adee76e83b15a9509123b0b7ba473f82542'. Received config key: ''. Received browser exam key: ''.,web,146.110.137.182,2025-03-26 09:50:27,113224,,Szamonkeres,3,13,26,9,Órai,Egyetemen,Órai – számonkérés,Ismeretlen,
"2025. március 26., 09:50:27",Teszt: Elmélet1,Teszt,Megtekintett kurzusmodul,The user with id '113224' viewed the 'quiz' activity with course module id '1503059'.,web,146.110.137.182,2025-03-26 09:50:27,113224,,Szamonkeres,3,13,26,9,Órai,Egyetemen,Órai – számonkérés,Ismeretlen,
"2025. március 26., 09:50:24",Teszt: Elmélet2,Biztonságos vizsgaböngésző hozzáférési szabályai,A teszthez való hozzáférést megakadályozták,The user with id '113409' has been prevented from accessing quiz with id '582951' by the Safe Exam Browser access plugin. The reason was 'Érvénytelen SEB konfigurációs kulcs'. Expected config key: '25d427e6c3393bdc0d4bfb1983c8c43e0acf14aa7240b87283ee88e02972dc7a'. Received config key: ''. Received browser exam key: ''.,web,146.110.80.80,2025-03-26 09:50:24,113409,,Szamonkeres,3,13,26,9,Órai,Egyetemen,Órai – számonkérés,Ismeretlen,
"2025. március 26., 09:50:24",Teszt: Elmélet2,Biztonságos vizsgaböngésző hozzáférési szabályai,A teszthez való hozzáférést megakadályozták,The user with id '113409' has been prevented from accessing quiz with id '582951' by the Safe Exam Browser access plugin. The reason was 'Érvénytelen SEB konfigurációs kulcs'. Expected config key: '25d427e6c3393bdc0d4bfb1983c8c43e0acf14aa7240b87283ee88e02972dc7a'. Received config key: ''. Received browser exam key: ''.,web,146.110.80.80,2025-03-26 09:50:24,113409,,Szamonkeres,3,13,26,9,Órai,Egyetemen,Órai – számonkérés,Ismeretlen,
"2025. március 26., 09:50:24",Teszt: Elmélet2,Teszt,Megtekintett kurzusmodul,The user with id '113409' viewed the 'quiz' activity with course module id '1503320'.,web,146.110.80.80,2025-03-26 09:50:24,113409,,Szamonkeres,3,13,26,9,Órai,Egyetemen,Órai – számonkérés,Ismeretlen,
"2025. március 26., 09:50:18",Teszt: Elmélet1,Biztonságos vizsgaböngésző hozzáférési szabályai,A teszthez való hozzáférést megakadályozták,The user with id '113797' has been prevented from accessing quiz with id '582943' by the Safe Exam Browser access plugin. The reason was 'Érvénytelen SEB konfigurációs kulcs'. Expected config key: 'f7fb1980f46d3b4fbd8c023499e74adee76e83b15a9509123b0b7ba473f82542'. Received config key: ''. Received browser exam key: ''.,web,146.110.80.67,2025-03-26 09:50:18,113797,,Szamonkeres,3,13,26,9,Órai,Egyetemen,Órai – számonkérés,Ismeretlen,
"2025. március 26., 09:50:18",Teszt: Elmélet1,Teszt,Megtekintett kurzusmodul,The user with id '113797' viewed the 'quiz' activity with course module id '1503059'.,web,146.110.80.67,2025-03-26 09:50:18,113797,,Szamonkeres,3,13,26,9,Órai,Egyetemen,Órai – számonkérés,Ismeretlen,
"2025. március 26., 09:50:16",Teszt: Elmélet2,Biztonságos vizsgaböngésző hozzáférési szabályai,A teszthez való hozzáférést megakadályozták,The user with id '113424' has been prevented from accessing quiz with id '582951' by the Safe Exam Browser access plugin. The reason was 'Érvénytelen SEB konfigurációs kulcs'. Expected config key: '25d427e6c3393bdc0d4bfb1983c8c43e0acf14aa7240b87283ee88e02972dc7a'. Received config key: ''. Received browser exam key: ''.,web,146.110.80.70,2025-03-26 09:50:16,113424,,Szamonkeres,3,13,26,9,Órai,Egyetemen,Órai – számonkérés,Ismeretlen,
"2025. március 26., 09:50:16",Teszt: Elmélet2,Biztonságos vizsgaböngésző hozzáférési szabályai,A teszthez való hozzáférést megakadályozták,The user with id '113424' has been prevented from accessing quiz with id '582951' by the Safe Exam Browser access plugin. The reason was 'Érvénytelen SEB konfigurációs kulcs'. Expected config key: '25d427e6c3393bdc0d4bfb1983c8c43e0acf14aa7240b87283ee88e02972dc7a'. Received config key: ''. Received browser exam key: ''.,web,146.110.80.70,2025-03-26 09:50:16,113424,,Szamonkeres,3,13,26,9,Órai,Egyetemen,Órai – számonkérés,Ismeretlen,
"2025. március 26., 09:50:16",Teszt: Elmélet2,Teszt,Megtekintett kurzusmodul,The user with id '113424' viewed the 'quiz' activity with course module id '1503320'.,web,146.110.80.70,2025-03-26 09:50:16,113424,,Szamonkeres,3,13,26,9,Órai,Egyetemen,Órai – számonkérés,Ismeretlen,
"2025. március 26., 09:50:15",Teszt: Elmélet1,Biztonságos vizsgaböngésző hozzáférési szabályai,A teszthez való hozzáférést megakadályozták,The user with id '113409' has been prevented from accessing quiz with id '582943' by the Safe Exam Browser access plugin. The reason was 'Érvénytelen SEB konfigurációs kulcs'. Expected config key: 'f7fb1980f46d3b4fbd8c023499e74adee76e83b15a9509123b0b7ba473f82542'. Received config key: ''. Received browser exam key: ''.,web,146.110.80.80,2025-03-26 09:50:15,113409,,Szamonkeres,3,13,26,9,Órai,Egyetemen,Órai – számonkérés,Ismeretlen,
"2025. március 26., 09:50:15",Teszt: Elmélet1,Teszt,Megtekintett kurzusmodul,The user with id '113409' viewed the 'quiz' activity with course module id '1503059'.,web,146.110.80.80,2025-03-26 09:50:15,113409,,Szamonkeres,3,13,26,9,Órai,Egyetemen,Órai – számonkérés,Ismeretlen,
"2025. március 26., 09:50:07",Feladat: zh-C,Feladat,Leadás állapota megtekintve,The user with id '113657' has viewed the submission status page for the assignment with course module id '1474040'.,web,146.110.90.14,2025-03-26 09:50:07,113657,,Szamonkeres,3,13,26,9,Órai,Egyetemen,Órai – számonkérés,Ismeretlen,
"2025. március 26., 09:50:06",Feladat: zh-C,Feladat,Megtekintett kurzusmodul,The user with id '113657' viewed the 'assign' activity with course module id '1474040'.,web,146.110.90.14,2025-03-26 09:50:06,113657,,Szamonkeres,3,13,26,9,Órai,Egyetemen,Órai – számonkérés,Ismeretlen,
"2025. március 26., 09:49:41",Teszt: Elmélet1,Biztonságos vizsgaböngésző hozzáférési szabályai,A teszthez való hozzáférést megakadályozták,The user with id '113224' has been prevented from accessing quiz with id '582943' by the Safe Exam Browser access plugin. The reason was 'Érvénytelen SEB konfigurációs kulcs'. Expected config key: 'f7fb1980f46d3b4fbd8c023499e74adee76e83b15a9509123b0b7ba473f82542'. Received config key: ''. Received browser exam key: ''.,web,146.110.137.182,2025-03-26 09:49:41,113224,,Szamonkeres,3,13,26,9,Otthoni,Egyetemen,Otthoni,Ismeretlen,
"2025. március 26., 09:49:41",Teszt: Elmélet1,Teszt,Megtekintett kurzusmodul,The user with id '113224' viewed the 'quiz' activity with course module id '1503059'.,web,146.110.137.182,2025-03-26 09:49:41,113224,,Szamonkeres,3,13,26,9,Otthoni,Egyetemen,Otthoni,Ismeretlen,
"2025. március 26., 09:49:38",Teszt: Elmélet2,Biztonságos vizsgaböngésző hozzáférési szabályai,A teszthez való hozzáférést megakadályozták,The user with id '113256' has been prevented from accessing quiz with id '582951' by the Safe Exam Browser access plugin. The reason was 'Érvénytelen SEB konfigurációs kulcs'. Expected config key: '25d427e6c3393bdc0d4bfb1983c8c43e0acf14aa7240b87283ee88e02972dc7a'. Received config key: ''. Received browser exam key: ''.,web,146.110.133.154,2025-03-26 09:49:38,113256,,Szamonkeres,3,13,26,9,Otthoni,Egyetemen,Otthoni,Ismeretlen,
"2025. március 26., 09:49:38",Teszt: Elmélet2,Biztonságos vizsgaböngésző hozzáférési szabályai,A teszthez való hozzáférést megakadályozták,The user with id '113256' has been prevented from accessing quiz with id '582951' by the Safe Exam Browser access plugin. The reason was 'Érvénytelen SEB konfigurációs kulcs'. Expected config key: '25d427e6c3393bdc0d4bfb1983c8c43e0acf14aa7240b87283ee88e02972dc7a'. Received config key: ''. Received browser exam key: ''.,web,146.110.133.154,2025-03-26 09:49:38,113256,,Szamonkeres,3,13,26,9,Otthoni,Egyetemen,Otthoni,Ismeretlen,
"2025. március 26., 09:49:38",Teszt: Elmélet2,Teszt,Megtekintett kurzusmodul,The user with id '113256' viewed the 'quiz' activity with course module id '1503320'.,web,146.110.133.154,2025-03-26 09:49:38,113256,,Szamonkeres,3,13,26,9,Otthoni,Egyetemen,Otthoni,Ismeretlen,
"2025. március 26., 09:49:25",Teszt: Elmélet2,Teszt,Megtekintett kurzusmodul,The user with id '113528' viewed the 'quiz' activity with course module id '1503320'.,web,146.110.172.57,2025-03-26 09:49:25,113528,,Szamonkeres,3,13,26,9,Otthoni,Egyetemen,Otthoni,Ismeretlen,
"2025. március 26., 09:49:15",Teszt: Elmélet1,Biztonságos vizsgaböngésző hozzáférési szabályai,A teszthez való hozzáférést megakadályozták,The user with id '113586' has been prevented from accessing quiz with id '582943' by the Safe Exam Browser access plugin. The reason was 'Érvénytelen SEB konfigurációs kulcs'. Expected config key: 'f7fb1980f46d3b4fbd8c023499e74adee76e83b15a9509123b0b7ba473f82542'. Received config key: ''. Received browser exam key: ''.,web,146.110.90.28,2025-03-26 09:49:15,113586,,Szamonkeres,3,13,26,9,Otthoni,Egyetemen,Otthoni,Ismeretlen,
"2025. március 26., 09:49:15",Teszt: Elmélet1,Teszt,Megtekintett kurzusmodul,The user with id '113586' viewed the 'quiz' activity with course module id '1503059'.,web,146.110.90.28,2025-03-26 09:49:15,113586,,Szamonkeres,3,13,26,9,Otthoni,Egyetemen,Otthoni,Ismeretlen,
"2025. március 26., 09:49:09",Teszt: Elmélet2,Biztonságos vizsgaböngésző hozzáférési szabályai,A teszthez való hozzáférést megakadályozták,The user with id '113379' has been prevented from accessing quiz with id '582951' by the Safe Exam Browser access plugin. The reason was 'Érvénytelen SEB konfigurációs kulcs'. Expected config key: '25d427e6c3393bdc0d4bfb1983c8c43e0acf14aa7240b87283ee88e02972dc7a'. Received config key: ''. Received browser exam key: ''.,web,146.110.163.59,2025-03-26 09:49:09,113379,,Szamonkeres,3,13,26,9,Otthoni,Egyetemen,Otthoni,Ismeretlen,
"2025. március 26., 09:49:09",Teszt: Elmélet2,Biztonságos vizsgaböngésző hozzáférési szabályai,A teszthez való hozzáférést megakadályozták,The user with id '113379' has been prevented from accessing quiz with id '582951' by the Safe Exam Browser access plugin. The reason was 'Érvénytelen SEB konfigurációs kulcs'. Expected config key: '25d427e6c3393bdc0d4bfb1983c8c43e0acf14aa7240b87283ee88e02972dc7a'. Received config key: ''. Received browser exam key: ''.,web,146.110.163.59,2025-03-26 09:49:09,113379,,Szamonkeres,3,13,26,9,Otthoni,Egyetemen,Otthoni,Ismeretlen,
"2025. március 26., 09:49:09",Teszt: Elmélet2,Teszt,Megtekintett kurzusmodul,The user with id '113379' viewed the 'quiz' activity with course module id '1503320'.,web,146.110.163.59,2025-03-26 09:49:09,113379,,Szamonkeres,3,13,26,9,Otthoni,Egyetemen,Otthoni,Ismeretlen,
"2025. március 26., 09:48:13",Teszt: Elmélet2,Biztonságos vizsgaböngésző hozzáférési szabályai,A teszthez való hozzáférést megakadályozták,The user with id '113457' has been prevented from accessing quiz with id '582951' by the Safe Exam Browser access plugin. The reason was 'Érvénytelen SEB konfigurációs kulcs'. Expected config key: '25d427e6c3393bdc0d4bfb1983c8c43e0acf14aa7240b87283ee88e02972dc7a'. Received config key: ''. Received browser exam key: ''.,web,146.110.80.81,2025-03-26 09:48:13,113457,,Szamonkeres,3,13,26,9,Otthoni,Egyetemen,Otthoni,Ismeretlen,
"2025. március 26., 09:48:13",Teszt: Elmélet2,Biztonságos vizsgaböngésző hozzáférési szabályai,A teszthez való hozzáférést megakadályozták,The user with id '113457' has been prevented from accessing quiz with id '582951' by the Safe Exam Browser access plugin. The reason was 'Érvénytelen SEB konfigurációs kulcs'. Expected config key: '25d427e6c3393bdc0d4bfb1983c8c43e0acf14aa7240b87283ee88e02972dc7a'. Received config key: ''. Received browser exam key: ''.,web,146.110.80.81,2025-03-26 09:48:13,113457,,Szamonkeres,3,13,26,9,Otthoni,Egyetemen,Otthoni,Ismeretlen,
"2025. március 26., 09:48:13",Teszt: Elmélet2,Teszt,Megtekintett kurzusmodul,The user with id '113457' viewed the 'quiz' activity with course module id '1503320'.,web,146.110.80.81,2025-03-26 09:48:13,113457,,Szamonkeres,3,13,26,9,Otthoni,Egyetemen,Otthoni,Ismeretlen,
"2025. március 26., 09:47:45",Teszt: Elmélet2,Biztonságos vizsgaböngésző hozzáférési szabályai,A teszthez való hozzáférést megakadályozták,The user with id '113263' has been prevented from accessing quiz with id '582951' by the Safe Exam Browser access plugin. The reason was 'Érvénytelen SEB konfigurációs kulcs'. Expected config key: '25d427e6c3393bdc0d4bfb1983c8c43e0acf14aa7240b87283ee88e02972dc7a'. Received config key: ''. Received browser exam key: ''.,web,146.110.90.25,2025-03-26 09:47:45,113263,,Szamonkeres,3,13,26,9,Otthoni,Egyetemen,Otthoni,Ismeretlen,
"2025. március 26., 09:47:45",Teszt: Elmélet2,Biztonságos vizsgaböngésző hozzáférési szabályai,A teszthez való hozzáférést megakadályozták,The user with id '113263' has been prevented from accessing quiz with id '582951' by the Safe Exam Browser access plugin. The reason was 'Érvénytelen SEB konfigurációs kulcs'. Expected config key: '25d427e6c3393bdc0d4bfb1983c8c43e0acf14aa7240b87283ee88e02972dc7a'. Received config key: ''. Received browser exam key: ''.,web,146.110.90.25,2025-03-26 09:47:45,113263,,Szamonkeres,3,13,26,9,Otthoni,Egyetemen,Otthoni,Ismeretlen,
"2025. március 26., 09:47:45",Teszt: Elmélet2,Teszt,Megtekintett kurzusmodul,The user with id '113263' viewed the 'quiz' activity with course module id '1503320'.,web,146.110.90.25,2025-03-26 09:47:45,113263,,Szamonkeres,3,13,26,9,Otthoni,Egyetemen,Otthoni,Ismeretlen,
"2025. március 26., 09:47:11",Feladat: zh-C,Feladat,Leadás állapota megtekintve,The user with id '113325' has viewed the submission status page for the assignment with course module id '1474040'.,web,146.110.139.211,2025-03-26 09:47:11,113325,,Szamonkeres,3,13,26,9,Otthoni,Egyetemen,Otthoni,Ismeretlen,
"2025. március 26., 09:47:11",Feladat: zh-C,Feladat,Megtekintett kurzusmodul,The user with id '113325' viewed the 'assign' activity with course module id '1474040'.,web,146.110.139.211,2025-03-26 09:47:11,113325,,Szamonkeres,3,13,26,9,Otthoni,Egyetemen,Otthoni,Ismeretlen,
"2025. március 26., 09:47:11",Teszt: Elmélet2,Biztonságos vizsgaböngésző hozzáférési szabályai,A teszthez való hozzáférést megakadályozták,The user with id '107015' has been prevented from accessing quiz with id '582951' by the Safe Exam Browser access plugin. The reason was 'Érvénytelen SEB konfigurációs kulcs'. Expected config key: '25d427e6c3393bdc0d4bfb1983c8c43e0acf14aa7240b87283ee88e02972dc7a'. Received config key: ''. Received browser exam key: ''.,web,146.110.90.24,2025-03-26 09:47:11,107015,,Szamonkeres,3,13,26,9,Otthoni,Egyetemen,Otthoni,Ismeretlen,
"2025. március 26., 09:47:11",Teszt: Elmélet2,Biztonságos vizsgaböngésző hozzáférési szabályai,A teszthez való hozzáférést megakadályozták,The user with id '107015' has been prevented from accessing quiz with id '582951' by the Safe Exam Browser access plugin. The reason was 'Érvénytelen SEB konfigurációs kulcs'. Expected config key: '25d427e6c3393bdc0d4bfb1983c8c43e0acf14aa7240b87283ee88e02972dc7a'. Received config key: ''. Received browser exam key: ''.,web,146.110.90.24,2025-03-26 09:47:11,107015,,Szamonkeres,3,13,26,9,Otthoni,Egyetemen,Otthoni,Ismeretlen,
"2025. március 26., 09:47:11",Teszt: Elmélet2,Teszt,Megtekintett kurzusmodul,The user with id '107015' viewed the 'quiz' activity with course module id '1503320'.,web,146.110.90.24,2025-03-26 09:47:11,107015,,Szamonkeres,3,13,26,9,Otthoni,Egyetemen,Otthoni,Ismeretlen,
"2025. március 26., 09:46:57",Teszt: Elmélet2,Teszt,Megtekintett kurzusmodul,The user with id '113471' viewed the 'quiz' activity with course module id '1503320'.,web,146.110.80.78,2025-03-26 09:46:57,113471,,Szamonkeres,3,13,26,9,Otthoni,Egyetemen,Otthoni,Ismeretlen,
